uni_code,name,prov,city,level,kind,nature
4170,周口职业技术学院,河南,,普通本科,,公办
1510,呼伦贝尔学院,内蒙古,,普通本科,,公办
709,呼伦贝尔职业技术学院,内蒙古,,普通本科,,公办
7064,呼和浩特民族学院,内蒙古,,普通本科,,公办
1019,呼和浩特职业技术大学,内蒙古,,普通本科,,公办
8189,和君职业学院,江西,,民办/独立学院,,民办
859,和田职业技术学院,新疆,,普通本科,,公办
4264,咸宁职业技术学院,湖北,,普通本科,,公办
5385,咸阳师范学院,陕西,,普通本科,,公办
6189,咸阳职业技术学院,陕西,,普通本科,,公办
804,哈密职业技术学院,新疆,,普通本科,,公办
8174,哈尔滨传媒职业学院,黑龙江,,民办/独立学院,,民办
493,哈尔滨体育学院,黑龙江,,普通本科,,公办
2328,哈尔滨信息工程学院,黑龙江,,民办/独立学院,,民办
787,哈尔滨剑桥学院,黑龙江,,民办/独立学院,,民办
2388,哈尔滨北方航空职业技术学院,黑龙江,,民办/独立学院,,民办
1765,哈尔滨医科大学,黑龙江,,普通本科,,公办
786,哈尔滨华德学院,黑龙江,,民办/独立学院,,民办
3725,哈尔滨商业大学,黑龙江,,普通本科,,公办
2243,哈尔滨城市职业学院,黑龙江,,普通本科,,民办
3730,哈尔滨学院,黑龙江,,普通本科,,公办
1496,哈尔滨工业大学,山东,,985,,公办
2303,哈尔滨工程大学,黑龙江,,211,,公办
3720,哈尔滨师范大学,黑龙江,,普通本科,,公办
7092,哈尔滨幼儿师范高等专科学校,黑龙江,,普通本科,,公办
785,哈尔滨广厦学院,黑龙江,,民办/独立学院,,民办
800,哈尔滨应用职业技术学院,黑龙江,,民办/独立学院,,民办
3705,哈尔滨理工大学,黑龙江,,普通本科,,公办
479,哈尔滨电力职业技术学院,黑龙江,,普通本科,,公办
793,哈尔滨石油学院,黑龙江,,民办/独立学院,,民办
2374,哈尔滨科学技术职业学院,黑龙江,,普通本科,,公办
2343,哈尔滨职业技术大学,黑龙江,,普通本科,,公办
802,哈尔滨远东理工学院,黑龙江,,民办/独立学院,,民办
2320,哈尔滨金融学院,黑龙江,,普通本科,,公办
2357,哈尔滨铁道职业技术学院,黑龙江,,普通本科,,公办
498,哈尔滨音乐学院,黑龙江,,普通本科,,公办
1388,唐山学院,河北,,普通本科,,公办
2258,唐山工业职业技术大学,河北,,普通本科,,公办
1381,唐山师范学院,河北,,普通本科,,公办
7727,唐山幼儿师范高等专科学校,河北,,普通本科,,公办
2500,唐山海运职业学院,河北,,普通本科,,民办
1513,唐山科技职业技术学院,,,普通本科,,
1330,唐山职业技术学院,河北,,普通本科,,公办
4179,商丘医学高等专科学校,河南,,普通本科,,公办
6205,商丘工学院,河南,,民办/独立学院,,民办
4113,商丘师范学院,河南,,普通本科,,公办
2319,商丘职业技术学院,河南,,普通本科,,公办
6184,商洛学院,陕西,,普通本科,,公办
6168,商洛职业技术学院,陕西,,普通本科,,公办
5510,喀什大学,新疆,,普通本科,,公办
6563,喀什理工职业技术学院,新疆,,普通本科,,公办
6552,喀什职业技术学院,新疆,,普通本科,,公办
1255,嘉兴南洋职业技术学院,浙江,,民办/独立学院,,民办
3344,嘉兴南湖学院,浙江,,普通本科,,公办
3995,嘉兴大学,浙江,,普通本科,,公办
1256,嘉兴职业技术学院,浙江,,普通本科,,公办
4456,嘉应学院,广东,,普通本科,,公办
2177,四川三河职业学院,四川,,民办/独立学院,,民办
5189,四川中医药高等专科学校,四川,,普通本科,,公办
5143,四川交通职业技术学院,四川,,普通本科,,公办
5131,四川传媒学院,四川,,民办/独立学院,,民办
5112,四川农业大学,四川,,211,,公办
5164,四川化工职业技术学院,四川,,普通本科,,公办
5188,四川华新现代职业学院,四川,,民办/独立学院,,民办
8420,四川卫生康复职业学院,四川,,普通本科,,公办
5168,四川司法警官职业学院,四川,,普通本科,,公办
5175,四川商务职业学院,四川,,普通本科,,公办
5152,四川国际标榜职业学院,四川,,民办/独立学院,,民办
5198,四川城市职业学院,四川,,民办/独立学院,,民办
2910,四川外国语大学,重庆,,普通本科,,公办
5127,四川大学,四川,,985,,公办
5191,四川大学锦江学院,四川,,民办/独立学院,,民办
5181,四川工业科技学院,四川,,民办/独立学院,,民办
5134,四川工商学院,四川,,民办/独立学院,,民办
5149,四川工商职业技术学院,四川,,普通本科,,公办
5157,四川工程职业技术大学,四川,,普通本科,,公办
5080,四川师范大学,四川,,普通本科,,公办
8425,四川希望汽车职业学院,四川,,民办/独立学院,,民办
8427,四川应用技术职业学院,四川,,民办/独立学院,,民办
5158,四川建筑职业技术学院,四川,,普通本科,,公办
5156,四川托普信息技术职业学院,四川,,民办/独立学院,,民办
2163,四川护理职业学院,四川,,普通本科,,公办
5194,四川文化产业职业学院,四川,,普通本科,,公办
5167,四川文化传媒职业学院,四川,,民办/独立学院,,民办
5192,四川文化艺术学院,四川,,民办/独立学院,,民办
5540,四川文理学院,四川,,普通本科,,公办
8423,四川文轩职业学院,四川,,民办/独立学院,,民办
7254,四川旅游学院,四川,,普通本科,,公办
5145,四川机电职业技术学院,四川,,普通本科,,公办
5170,四川民族学院,四川,,普通本科,,公办
5163,四川水利职业技术学院,四川,,普通本科,,公办
8416,四川汽车职业技术学院,四川,,民办/独立学院,,民办
5178,四川现代职业学院,四川,,民办/独立学院,,民办
5147,四川电力职业技术学院,四川,,普通本科,,公办
8410,四川电子机械职业技术学院,四川,,民办/独立学院,,民办
2476,四川电影电视学院,四川,,民办/独立学院,,民办
5193,四川科技职业学院,四川,,民办/独立学院,,民办
5013,四川美术学院,重庆,,普通本科,,公办
5157,四川职业技术学院,四川,,普通本科,,公办
5165,四川航天职业技术学院,四川,,普通本科,,公办
8424,四川西南航空职业学院,四川,,民办/独立学院,,民办
5690,四川警察学院,四川,,普通本科,,公办
5196,四川财经职业学院,四川,,普通本科,,公办
5109,四川轻化工大学,四川,,普通本科,,公办
5166,四川邮电职业技术学院,四川,,普通本科,,公办
2451,四川铁道职业学院,四川,,普通本科,,公办
5197,四川长江职业学院,四川,,民办/独立学院,,民办
9941,四川音乐学院,四川,,普通本科,,公办
2275,四平现代职业学院,,,普通本科,,
1482,四平职业大学,,,普通本科,,
505,国防科技大学,,,普通本科,,
776,国际关系学院,北京,,普通本科,,公办
6560,图木舒克职业技术学院,新疆,,普通本科,,公办
1179,培黎职业学院,甘肃,,普通本科,,公办
6556,塔城职业技术学院,新疆,,普通本科,,公办
6526,塔里木大学,新疆,,普通本科,,公办
6557,塔里木职业技术学院,新疆,,普通本科,,公办
3101,复旦大学,上海,,985,,公办
3179,复旦大学上海医学院,上海,,985,,公办
365,复旦大学医学院,,,普通本科,,
1129,外交学院,北京,,普通本科,,公办
2368,大兴安岭职业学院,黑龙江,,普通本科,,公办
297,大同师范高等专科学校,山西,,普通本科,,公办
2371,大庆医学高等专科学校,黑龙江,,普通本科,,公办
10235,大庆师范学院,黑龙江,,普通本科,,公办
2367,大庆职业学院,黑龙江,,普通本科,,公办
5379,大理农林职业技术学院,云南,,普通本科,,公办
5245,大理大学,云南,,普通本科,,公办
5362,大理护理职业学院,云南,,普通本科,,公办
6943,大连东软信息学院,辽宁,,民办/独立学院,,民办
2110,大连交通大学,辽宁,,普通本科,,公办
2635,大连医科大学,辽宁,,普通本科,,公办
2194,大连医科大学中山学院,辽宁,,民办/独立学院,,民办
3595,大连外国语大学,辽宁,,普通本科,,公办
2166,大连大学,辽宁,,普通本科,,公办
3530,大连工业大学,辽宁,,普通本科,,公办
402,大连工业大学艺术与信息工程学院,辽宁,,民办/独立学院,,民办
13961,大连枫叶职业技术学院,辽宁,,民办/独立学院,,民办
2125,大连民族大学,辽宁,,普通本科,,公办
2199,大连汽车职业技术学院,辽宁,,民办/独立学院,,民办
1285,大连海事大学,辽宁,,211,,公办
2178,大连海洋大学,辽宁,,普通本科,,公办
2177,大连理工大学,辽宁,,985,,公办
13198,大连理工大学城市学院,辽宁,,民办/独立学院,,民办
6939,大连科技学院,辽宁,,民办/独立学院,,民办
8233,大连职业技术学院,辽宁,,普通本科,,公办
2184,大连航运职业技术学院,辽宁,,民办/独立学院,,民办
6782,大连艺术学院,辽宁,,民办/独立学院,,民办
420,大连装备制造职业技术学院,辽宁,,民办/独立学院,,民办
2132,大连财经学院,辽宁,,民办/独立学院,,民办
8445,天府新区信息职业学院,四川,,民办/独立学院,,民办
8444,天府新区航空旅游职业学院,四川,,民办/独立学院,,民办
2502,天府新区通用航空职业学院,四川,,民办/独立学院,,民办
5430,天水师范大学,甘肃,,普通本科,,公办
1208,天津中医药大学,天津,,普通本科,,公办
1217,天津中德应用技术大学,天津,,普通本科,,公办
1234,天津交通职业学院,天津,,普通本科,,公办
1250,天津仁爱学院,天津,,民办/独立学院,,民办
2276,天津传媒学院,天津,,民办/独立学院,,民办
6,天津体育学院,天津,,普通本科,,公办
1266,天津体育职业学院,天津,,普通本科,,公办
3220,天津农学院,天津,,普通本科,,公办
1244,天津医学高等专科学校,天津,,普通本科,,公办
1218,天津医科大学,天津,,211,,公办
6755,天津医科大学临床医学院,天津,,民办/独立学院,,民办
1210,天津商业大学,天津,,普通本科,,公办
6752,天津商业大学宝德学院,天津,,民办/独立学院,,民办
8454,天津商务职业学院,天津,,普通本科,,公办
1238,天津国土资源和房屋职业学院,天津,,普通本科,,公办
1262,天津城市建设管理职业技术学院,天津,,普通本科,,公办
1253,天津城市职业学院,天津,,普通本科,,公办
1216,天津城建大学,天津,,普通本科,,公办
1209,天津外国语大学,天津,,普通本科,,公办
6754,天津外国语大学滨海外事学院,天津,,民办/独立学院,,民办
1202,天津大学,天津,,985,,公办
2308,天津天狮学院,天津,,民办/独立学院,,民办
2525,天津工业大学,天津,,普通本科,,公办
2281,天津工业职业学院,天津,,普通本科,,公办
1243,天津市职业大学,天津,,普通本科,,公办
2405,天津师范大学,天津,,普通本科,,公办
2287,天津机电职业技术学院,天津,,普通本科,,公办
1249,天津海运职业学院,天津,,普通本科,,公办
1248,天津渤海职业技术学院,天津,,普通本科,,公办
1275,天津滨海汽车工程职业学院,天津,,民办/独立学院,,民办
2269,天津滨海职业学院,天津,,普通本科,,公办
1251,天津现代职业技术学院,天津,,普通本科,,公办
1206,天津理工大学,天津,,普通本科,,公办
1246,天津理工大学中环信息学院,天津,,民办/独立学院,,民办
1241,天津生物工程职业技术学院,天津,,普通本科,,公办
1230,天津电子信息职业技术学院,天津,,普通本科,,公办
1237,天津石油职业技术学院,天津,,普通本科,,公办
1203,天津科技大学,天津,,普通本科,,公办
9910,天津美术学院,天津,,普通本科,,公办
3225,天津职业技术师范大学,天津,,普通本科,,公办
1561,天津艺术职业学院,天津,,普通本科,,公办
1538,天津警察学院,天津,,普通本科,,公办
1211,天津财经大学,天津,,普通本科,,公办
1252,天津财经大学珠江学院,天津,,民办/独立学院,,民办
1253,天津轻工职业技术学院,天津,,普通本科,,公办
1261,天津铁道职业技术学院,天津,,普通本科,,公办
2321,天门职业学院,湖北,,普通本科,,公办
1502,太原城市职业技术学院,,,普通本科,,
8176,太原学院,山西,,普通本科,,公办
3420,太原工业学院,山西,,普通本科,,公办
3410,太原师范学院,山西,,普通本科,,公办
2502,太原幼儿师范高等专科学校,山西,,普通本科,,公办
1403,太原理工大学,山西,,211,,公办
1401,太原科技大学,山西,,普通本科,,公办
3272,太湖创意职业技术学院,江苏,,民办/独立学院,,民办
1587,威海海洋职业学院,山东,,普通本科,,公办
8755,威海职业学院,山东,,普通本科,,公办
1537,娄底职业技术学院,湖南,,普通本科,,公办
,宁夏交通职业技术学院,,,普通本科,,
5485,宁夏医科大学,宁夏,,普通本科,,公办
1172,宁夏卫生健康职业技术学院,,,普通本科,,
2755,宁夏大学,宁夏,,211,,公办
6408,宁夏大学新华学院,宁夏,,民办/独立学院,,民办
361,宁夏工业职业学院,,,普通本科,,
,宁夏工商职业技术大学,宁夏,,普通本科,,公办
1167,宁夏工商职业技术学院,,,普通本科,,
5675,宁夏师范大学,宁夏,,普通本科,,公办
1175,宁夏幼儿师范高等专科学校,宁夏,,普通本科,,公办
,宁夏建设职业技术学院,宁夏,,普通本科,,公办
7625,宁夏理工学院,宁夏,,民办/独立学院,,民办
9332,宁夏职业技术大学,宁夏,,普通本科,,公办
,宁夏葡萄酒与防沙治沙职业技术学院,,,普通本科,,
1169,宁夏警官职业学院,,,普通本科,,
,宁夏财经职业技术学院,,,普通本科,,
1724,宁德师范学院,福建,,普通本科,,公办
7032,宁德职业技术学院,福建,,普通本科,,公办
,宁波东方理工大学,浙江,,民办/独立学院,,民办
1721,宁波卫生职业技术学院,浙江,,普通本科,,公办
8332,宁波城市职业技术学院,浙江,,普通本科,,公办
1880,宁波大学,浙江,,普通本科,,公办
6955,宁波大学科学技术学院,浙江,,民办/独立学院,,民办
3965,宁波工程学院,浙江,,普通本科,,公办
8333,宁波幼儿师范高等专科学校,浙江,,普通本科,,公办
63,宁波职业技术大学,浙江,,普通本科,,公办
3327,宁波诺丁汉大学,浙江,,普通本科,,中外合作办学
1715,宁波财经学院,浙江,,民办/独立学院,,民办
66,安庆医药高等专科学校,安徽,,普通本科,,公办
4150,安庆师范大学,安徽,,普通本科,,公办
67,安庆职业技术学院,安徽,,普通本科,,公办
5625,安康学院,陕西,,普通本科,,公办
6170,安康职业技术学院,陕西,,普通本科,,公办
8080,安徽三联学院,安徽,,民办/独立学院,,民办
4135,安徽中医药大学,安徽,,普通本科,,公办
7143,安徽中医药高等专科学校,安徽,,普通本科,,公办
39,安徽中澳科技职业学院,安徽,,普通本科,,公办
26,安徽交通职业技术学院,安徽,,普通本科,,公办
8086,安徽信息工程学院,安徽,,民办/独立学院,,民办
4090,安徽农业大学,安徽,,普通本科,,公办
34,安徽冶金科技职业学院,,,普通本科,,
2815,安徽医科大学,安徽,,普通本科,,公办
6820,安徽医科大学临床医学院,安徽,,普通本科,,独立学院
45,安徽卫生健康职业学院,安徽,,普通本科,,公办
28,安徽商贸职业技术学院,安徽,,普通本科,,公办
21,安徽国防科技职业学院,安徽,,普通本科,,公办
19,安徽国际商务职业学院,安徽,,普通本科,,公办
9,安徽城市管理职业学院,安徽,,普通本科,,公办
2079,安徽外国语学院,安徽,,普通本科,,民办
3448,安徽大学,安徽,,211,,公办
3462,安徽审计职业学院,安徽,,普通本科,,公办
3403,安徽工业大学,安徽,,普通本科,,公办
15,安徽工业经济职业技术学院,安徽,,普通本科,,公办
18,安徽工业职业技术学院,安徽,,普通本科,,公办
13,安徽工商职业学院,安徽,,普通本科,,公办
11,安徽工程大学,安徽,,普通本科,,公办
12,安徽工贸职业技术学院,,,普通本科,,
4100,安徽师范大学,安徽,,普通本科,,公办
17,安徽广播影视职业技术学院,安徽,,普通本科,,公办
3423,安徽建筑大学,安徽,,普通本科,,公办
8082,安徽文达信息工程学院,安徽,,民办/独立学院,,民办
3469,安徽新华学院,安徽,,民办/独立学院,,民办
3438,安徽新闻出版职业技术学院,安徽,,普通本科,,公办
31,安徽水利水电职业技术学院,安徽,,普通本科,,公办
36,安徽汽车职业技术学院,安徽,,普通本科,,公办
3404,安徽理工大学,安徽,,普通本科,,公办
12,安徽电子信息职业技术学院,安徽,,普通本科,,公办
3405,安徽电气工程职业技术学院,安徽,,普通本科,,公办
30,安徽矿业职业技术学院,安徽,,民办/独立学院,,民办
3408,安徽科技学院,安徽,,普通本科,,公办
7142,安徽第二医学院,安徽,,普通本科,,公办
32,安徽粮食工程职业学院,安徽,,普通本科,,公办
2078,安徽绿海商务职业学院,,,普通本科,,
9121,安徽职业技术大学,安徽,,普通本科,,公办
9958,安徽艺术学院,安徽,,普通本科,,公办
9335,安徽艺术职业学院,安徽,,普通本科,,公办
8069,安徽警官职业学院,安徽,,普通本科,,公办
2385,安徽财经大学,安徽,,普通本科,,公办
9301,安徽财贸职业学院,安徽,,普通本科,,公办
58,安徽邮电职业技术学院,安徽,,普通本科,,公办
2081,安阳学院,,,普通本科,,
6137,安阳工学院,河南,,普通本科,,公办
4147,安阳师范学院,河南,,普通本科,,公办
4188,安阳幼儿师范高等专科学校,河南,,普通本科,,公办
6292,安阳职业技术学院,河南,,普通本科,,公办
5545,安顺学院,贵州,,普通本科,,公办
5221,安顺职业技术学院,贵州,,普通本科,,公办
307,定西职业技术学院,甘肃,,普通本科,,公办
5140,宜宾学院,四川,,普通本科,,公办
5154,宜宾职业技术学院,四川,,普通本科,,公办
8725,宜昌科技职业学院,湖北,,普通本科,,公办
4270,宜春学院,江西,,普通本科,,公办
3696,宜春幼儿师范高等专科学校,江西,,普通本科,,公办
2816,宜春职业技术学院,江西,,普通本科,,公办
95,宝鸡三和职业学院,陕西,,民办/独立学院,,民办
8074,宝鸡中北职业学院,陕西,,民办/独立学院,,民办
5340,宝鸡文理学院,陕西,,普通本科,,公办
6186,宝鸡职业技术学院,陕西,,普通本科,,公办
2639,宣化科技职业学院,河北,,普通本科,,公办
3479,宣城职业技术学院,安徽,,普通本科,,公办
4185,宿州学院,安徽,,普通本科,,公办
2231,宿州职业技术学院,安徽,,普通本科,,公办
2495,宿州航空职业学院,安徽,,民办/独立学院,,民办
8730,宿迁学院,江苏,,普通本科,,公办
,宿迁幼儿师范高等专科学校,江苏,,普通本科,,公办
2493,宿迁泽达职业技术学院,江苏,,普通本科,,民办
8431,宿迁职业技术学院,江苏,,民办/独立学院,,民办
1450,对外经济贸易大学,北京,,211,,公办
3796,山东中医药大学,山东,,普通本科,,公办
1920,山东中医药高等专科学校,山东,,普通本科,,公办
4430,山东交通学院,山东,,普通本科,,公办
1878,山东交通职业学院,山东,,普通本科,,公办
8353,山东传媒职业学院,山东,,普通本科,,公办
1903,山东体育学院,山东,,普通本科,,公办
8772,山东信息职业技术学院,山东,,普通本科,,公办
4385,山东农业大学,山东,,普通本科,,公办
5859,山东农业工程学院,山东,,普通本科,,公办
3723,山东力明科技职业学院,山东,,民办/独立学院,,民办
8758,山东劳动职业技术学院,山东,,普通本科,,公办
8355,山东化工职业学院,山东,,普通本科,,公办
3775,山东医学高等专科学校,山东,,普通本科,,公办
2419,山东华宇工学院,山东,,普通本科,,民办
3780,山东协和学院,山东,,民办/独立学院,,民办
8360,山东司法警官职业学院,山东,,普通本科,,公办
1895,山东商业职业技术学院,山东,,普通本科,,公办
8416,山东商务职业学院,山东,,普通本科,,公办
2421,山东圣翰财贸职业学院,山东,,民办/独立学院,,民办
1248,山东城市建设职业学院,山东,,普通本科,,公办
1247,山东城市服务职业学院,山东,,普通本科,,公办
2423,山东外事职业大学,山东,,普通本科,,民办
3774,山东外国语职业技术大学,山东,,民办/独立学院,,民办
3757,山东外贸职业学院,山东,,普通本科,,公办
1173,山东大学,山东,,985,,公办
1252,山东大学威海分校,,,普通本科,,
4425,山东女子学院,山东,,普通本科,,公办
1258,山东工业职业学院,山东,,普通本科,,公办
4495,山东工商学院,山东,,普通本科,,公办
3778,山东工程职业技术大学,山东,,民办/独立学院,,民办
9928,山东工艺美术学院,山东,,普通本科,,公办
4395,山东师范大学,山东,,普通本科,,公办
3706,山东建筑大学,山东,,普通本科,,公办
4375,山东政法学院,山东,,普通本科,,公办
1907,山东文化产业职业学院,山东,,民办/独立学院,,民办
1292,山东文化艺术职业学院,山东,,普通本科,,公办
1276,山东旅游职业学院,山东,,普通本科,,公办
1866,山东服装职业学院,山东,,普通本科,,公办
3721,山东水利职业学院,山东,,普通本科,,公办
3784,山东海事职业学院,山东,,民办/独立学院,,民办
1289,山东特殊教育职业学院,山东,,普通本科,,公办
3730,山东现代学院,山东,,民办/独立学院,,民办
4370,山东理工大学,山东,,普通本科,,公办
1275,山东理工职业学院,山东,,普通本科,,公办
3783,山东电力高等专科学校,山东,,普通本科,,公办
1865,山东电子职业技术学院,山东,,普通本科,,公办
3733,山东畜牧兽医职业学院,山东,,普通本科,,公办
6608,山东石油化工学院,山东,,普通本科,,公办
2780,山东科技大学,山东,,普通本科,,公办
1882,山东科技职业学院,山东,,普通本科,,公办
4465,山东第一医科大学,山东,,普通本科,,公办
4450,山东第二医科大学,山东,,普通本科,,公办
1871,山东管理学院,山东,,普通本科,,公办
1269,山东经贸职业学院,山东,,普通本科,,公办
3782,山东职业学院,山东,,普通本科,,公办
2618,山东胜利职业学院,山东,,普通本科,,公办
4440,山东航空学院,山东,,普通本科,,公办
3769,山东艺术学院,山东,,普通本科,,公办
2427,山东艺术设计职业学院,山东,,普通本科,,民办
3772,山东英才学院,山东,,民办/独立学院,,民办
8364,山东药品食品职业学院,山东,,普通本科,,公办
4485,山东财经大学,山东,,普通本科,,公办
3751,山东财经大学东方学院,山东,,民办/独立学院,,民办
,山东财经大学燕山学院,山东,,民办/独立学院,,民办
1893,山东轻工职业学院,山东,,普通本科,,公办
3783,山东铝业职业学院,山东,,普通本科,,公办
1892,山东青年政治学院,山东,,普通本科,,公办
1449,山西中医药大学,山西,,普通本科,,公办
1450,山西传媒学院,山西,,普通本科,,公办
2433,山西信息职业技术学院,山西,,普通本科,,民办
3360,山西农业大学,山西,,普通本科,,公办
2630,山西医科大学,山西,,普通本科,,公办
5735,山西医药学院,山西,,普通本科,,公办
1485,山西卫生健康职业学院,山西,,普通本科,,公办
1344,山西同文职业技术学院,山西,,民办/独立学院,,民办
1312,山西国际商务职业学院,,,普通本科,,
1406,山西大同大学,山西,,普通本科,,公办
1425,山西大学,山西,,普通本科,,公办
2429,山西工商学院,山西,,普通本科,,民办
1423,山西工学院,山西,,普通本科,,公办
5856,山西工程技术学院,山西,,普通本科,,公办
7011,山西工程科技职业大学,山西,,普通本科,,公办
1413,山西工程职业学院,山西,,普通本科,,公办
3370,山西师范大学,山西,,普通本科,,公办
1415,山西应用科技学院,山西,,民办/独立学院,,民办
1430,山西晋中理工学院,山西,,民办/独立学院,,民办
1313,山西机电职业技术学院,山西,,普通本科,,公办
1318,山西林业职业技术学院,山西,,普通本科,,公办
1321,山西水利职业技术学院,山西,,普通本科,,公办
6644,山西电子科技学院,山西,,普通本科,,公办
1319,山西省财政税务专科学校,山西,,普通本科,,公办
6938,山西科技学院,山西,,普通本科,,公办
1311,山西管理职业学院,山西,,普通本科,,公办
1315,山西经贸职业学院,,,普通本科,,
1946,山西老区职业技术学院,山西,,民办/独立学院,,民办
1329,山西职业技术学院,山西,,普通本科,,公办
1317,山西能源学院,山西,,普通本科,,公办
1325,山西药科职业学院,山西,,普通本科,,公办
1408,山西财经大学,山西,,普通本科,,公办
1328,山西运城农业职业技术学院,,,普通本科,,
1323,山西通用航空职业技术学院,山西,,普通本科,,公办
1314,山西金融职业学院,山西,,普通本科,,公办
1958,山西铁道职业技术学院,山西,,普通本科,,公办
4487,岭南师范学院,广东,,普通本科,,公办
1112,岳阳学院,湖南,,民办/独立学院,,民办
2709,岳阳现代服务职业学院,湖南,,民办/独立学院,,民办
4364,岳阳职业技术学院,湖南,,普通本科,,公办
382,崇左幼儿师范高等专科学校,广西,,普通本科,,公办
5110,川北医学院,四川,,普通本科,,公办
389,川北幼儿师范高等专科学校,四川,,普通本科,,公办
390,川南幼儿师范高等专科学校,四川,,普通本科,,公办
211,巢湖学院,安徽,,普通本科,,公办
8071,巴中职业技术学院,四川,,民办/独立学院,,民办
6533,巴音郭楞职业技术学院,新疆,,普通本科,,公办
7459,常州信息职业技术学院,江苏,,普通本科,,公办
2880,常州大学,江苏,,普通本科,,公办
271,常州大学怀德学院,江苏,,民办/独立学院,,民办
275,常州工业职业技术学院,江苏,,普通本科,,公办
3855,常州工学院,江苏,,普通本科,,公办
8091,常州工程职业技术学院,江苏,,普通本科,,公办
8519,常州机电职业技术学院,江苏,,普通本科,,公办
272,常州纺织服装职业技术学院,江苏,,普通本科,,公办
4362,常德学院,湖南,,民办/独立学院,,民办
4355,常德职业技术学院,湖南,,普通本科,,公办
1182,平凉职业技术学院,,,普通本科,,
6125,平顶山学院,河南,,普通本科,,公办
4191,平顶山工业职业技术学院,河南,,普通本科,,公办
9592,广东东软学院,广东,,民办/独立学院,,民办
4428,广东亚视演艺职业学院,广东,,民办/独立学院,,民办
8133,广东交通职业技术学院,广东,,普通本科,,公办
4488,广东以色列理工学院,广东,,普通本科,,中外合作办学
608,广东信息工程职业学院,广东,,民办/独立学院,,民办
588,广东农工商职业技术学院,广东,,普通本科,,公办
558,广东创新科技职业学院,广东,,民办/独立学院,,民办
4450,广东医科大学,广东,,普通本科,,公办
4419,广东南华工商职业学院,广东,,普通本科,,公办
586,广东南方职业学院,广东,,民办/独立学院,,民办
12960,广东司法警官职业学院,广东,,普通本科,,公办
4418,广东培正学院,广东,,民办/独立学院,,民办
4413,广东外语外贸大学,广东,,普通本科,,公办
4471,广东外语外贸大学南国商学院,广东,,民办/独立学院,,民办
8137,广东女子职业技术学院,广东,,普通本科,,公办
8135,广东岭南职业技术学院,广东,,民办/独立学院,,民办
2930,广东工业大学,广东,,普通本科,,公办
4492,广东工商职业技术大学,广东,,民办/独立学院,,民办
561,广东工程职业技术学院,广东,,普通本科,,公办
4437,广东工贸职业技术学院,广东,,普通本科,,公办
569,广东建设职业技术学院,广东,,普通本科,,公办
4475,广东技术师范大学,广东,,普通本科,,公办
4481,广东文理职业学院,广东,,民办/独立学院,,民办
4848,广东新安职业技术学院,广东,,民办/独立学院,,民办
8132,广东机电职业技术学院,广东,,普通本科,,公办
8978,广东水利电力职业技术学院,广东,,普通本科,,公办
9187,广东江门中医药职业学院,广东,,普通本科,,公办
4405,广东海洋大学,广东,,普通本科,,公办
14759,广东潮州卫生健康职业学院,广东,,普通本科,,公办
8131,广东环境保护工程职业学院,广东,,普通本科,,公办
579,广东理工学院,广东,,民办/独立学院,,民办
580,广东理工职业学院,广东,,普通本科,,公办
8138,广东生态工程职业学院,广东,,普通本科,,公办
553,广东白云学院,广东,,民办/独立学院,,民办
407,广东省外语艺术职业学院,广东,,普通本科,,公办
4810,广东石油化工学院,广东,,普通本科,,公办
554,广东碧桂园职业学院,广东,,民办/独立学院,,民办
4483,广东科学技术职业学院,广东,,普通本科,,公办
576,广东科技学院,广东,,民办/独立学院,,民办
8722,广东科贸职业学院,广东,,普通本科,,公办
559,广东第二师范学院,广东,,普通本科,,公办
616,广东肇庆航空职业学院,广东,,民办/独立学院,,民办
606,广东艺术职业学院,广东,,普通本科,,公办
582,广东茂名健康职业学院,广东,,普通本科,,公办
8136,广东茂名幼儿师范专科学校,广东,,普通本科,,公办
4835,广东药科大学,广东,,普通本科,,公办
11110,广东警官学院,广东,,普通本科,,公办
4469,广东财经大学,广东,,普通本科,,公办
388,广东财贸职业学院,,,普通本科,,
4445,广东轻工职业技术大学,广东,,普通本科,,公办
12953,广东邮电职业技术学院,广东,,普通本科,,公办
575,广东酒店管理职业技术学院,广东,,民办/独立学院,,民办
4410,广东金融学院,广东,,普通本科,,公办
8139,广东食品药品职业学院,广东,,普通本科,,公办
8151,广元中核职业技术学院,四川,,民办/独立学院,,民办
5183,广安职业技术学院,四川,,普通本科,,公办
675,广州东华职业学院,广东,,民办/独立学院,,民办
4406,广州中医药大学,广东,,普通本科,,公办
5423,广州体育学院,广东,,普通本科,,公办
2855,广州医科大学,广东,,普通本科,,公办
8154,广州华南商贸职业学院,广东,,民办/独立学院,,民办
684,广州华商职业学院,广东,,民办/独立学院,,民办
685,广州华夏职业学院,广东,,民办/独立学院,,民办
4464,广州华立学院,广东,,民办/独立学院,,民办
4456,广州华立科技职业学院,广东,,民办/独立学院,,民办
4462,广州南方学院,广东,,民办/独立学院,,民办
693,广州南洋理工职业学院,广东,,民办/独立学院,,民办
4498,广州卫生职业技术学院,广东,,普通本科,,公办
4443,广州商学院,广东,,民办/独立学院,,民办
4461,广州城市理工学院,广东,,民办/独立学院,,民办
8152,广州城市职业学院,广东,,普通本科,,公办
671,广州城建职业学院,广东,,民办/独立学院,,民办
4407,广州大学,广东,,普通本科,,公办
